Date.,EURUSD=X.Open,EURUSD=X.High,EURUSD=X.Low,EURUSD=X.Close,EURUSD=X.Volume,EURUSD=X.Dividends,EURUSD=X.Stock Splits,GBPUSD=X.Open,GBPUSD=X.High,GBPUSD=X.Low,GBPUSD=X.Close,GBPUSD=X.Volume,GBPUSD=X.Dividends,GBPUSD=X.Stock Splits
2021-10-05,1.1616560220718384,1.16225004196167,1.1583056449890137,1.1618449687957764,0,0.0,0.0,1.3607664108276367,1.3650014400482178,1.3585848808288574,1.3607479333877563,0,0.0,0.0
2021-10-06,1.1595144271850586,1.1599582433700562,1.1530168056488037,1.1596084833145142,0,0.0,0.0,1.3625648021697998,1.36314058303833,1.3544628620147705,1.3627691268920898,0,0.0,0.0
2021-10-07,1.1555349826812744,1.157139539718628,1.1549345254898071,1.1555349826812744,0,0.0,0.0,1.3592681884765625,1.363735556602478,1.357183575630188,1.3592127561569214,0,0.0,0.0
2021-10-08,1.1559224128723145,1.1583727598190308,1.1542545557022095,1.1559758186340332,0,0.0,0.0,1.361952543258667,1.3653740882873535,1.3584926128387451,1.3620266914367676,0,0.0,0.0
2021-10-11,1.1565908193588257,1.1587486267089844,1.15529465675354,1.1566041707992554,0,0.0,0.0,1.3618227243423462,1.3674278259277344,1.3612850904464722,1.361655831336975,0,0.0,0.0
2021-10-12,1.15529465675354,1.1570056676864624,1.1533892154693604,1.1553747653961182,0,0.0,0.0,1.3592866659164429,1.363735556602478,1.3570362329483032,1.3590649366378784,0,0.0,0.0
2021-10-13,1.1530966758728027,1.1579005718231201,1.1530567407608032,1.15340256690979,0,0.0,0.0,1.3577179908752441,1.3647592067718506,1.3576995134353638,1.3578838109970093,0,0.0,0.0
2021-10-14,1.1599582433700562,1.162500023841858,1.1584665775299072,1.1599582433700562,0,0.0,0.0,1.3670727014541626,1.373437762260437,1.3658963441848755,1.366923213005066,0,0.0,0.0
2021-10-15,1.1590708494186401,1.1619800329208374,1.1588828563690186,1.159151554107666,0,0.0,0.0,1.366867184638977,1.377353549003601,1.366867184638977,1.3668859004974365,0,0.0,0.0
2021-10-18,1.159595012664795,1.1612108945846558,1.1573002338409424,1.1597026586532593,0,0.0,0.0,1.3760079145431519,1.3764055967330933,1.3710838556289673,1.376159429550171,0,0.0,0.0
2021-10-19,1.1614537239074707,1.1670000553131104,1.1614537239074707,1.161386251449585,0,0.0,0.0,1.3738150596618652,1.3832004070281982,1.3738150596618652,1.373645305633545,0,0.0,0.0
2021-10-20,1.1633858680725098,1.1654006242752075,1.1618045568466187,1.1631964445114136,0,0.0,0.0,1.379481554031372,1.3823610544204712,1.3743247985839844,1.3793197870254517,0,0.0,0.0
2021-10-21,1.165243148803711,1.1669973134994507,1.1633182764053345,1.1655012369155884,0,0.0,0.0,1.3823610544204712,1.383399486541748,1.378720760345459,1.3822999000549316,0,0.0,0.0
2021-10-22,1.1625880002975464,1.1654061079025269,1.1622366905212402,1.1625338792800903,0,0.0,0.0,1.379120111465454,1.381425380706787,1.374306082725525,1.379120111465454,0,0.0,0.0
2021-10-25,1.1641308069229126,1.1668611764907837,1.159326195716858,1.1640088558197021,0,0.0,0.0,1.3766520023345947,1.379177212715149,1.374343752861023,1.3762730360031128,0,0.0,0.0
2021-10-26,1.161170482635498,1.1629002094268799,1.1585874557495117,1.161170482635498,0,0.0,0.0,1.3766140937805176,1.3829537630081177,1.3758186101913452,1.37644362449646,0,0.0,0.0
2021-10-27,1.1598236560821533,1.162439227104187,1.1585336923599243,1.1598236560821533,0,0.0,0.0,1.3768415451049805,1.3780368566513062,1.3710838556289673,1.3766140937805176,0,0.0,0.0
2021-10-28,1.1598910093307495,1.1693171262741089,1.158319115638733,1.1600120067596436,0,0.0,0.0,1.3732490539550781,1.3815207481384277,1.3723068237304688,1.3732868432998657,0,0.0,0.0
2021-10-29,1.1683744192123413,1.1691803932189941,1.1546677350997925,1.1683608293533325,0,0.0,0.0,1.380071759223938,1.3804528713226318,1.3681762218475342,1.380071759223938,0,0.0,0.0
2021-11-01,1.1559356451034546,1.159326195716858,1.1546677350997925,1.1556684970855713,0,0.0,0.0,1.3686443567276,1.36924409866333,1.364237904548645,1.36832594871521,0,0.0,0.0
2021-11-02,1.1601735353469849,1.1614995002746582,1.1579166650772095,1.1599582433700562,0,0.0,0.0,1.3659336566925049,1.3667176961898804,1.3610812425613403,1.365541934967041,0,0.0,0.0
2021-11-03,1.158077597618103,1.159900426864624,1.1563634872436523,1.1579434871673584,0,0.0,0.0,1.361748456954956,1.3664562702178955,1.361136794090271,1.3617392778396606,0,0.0,0.0
2021-11-04,1.1615750789642334,1.1617100238800049,1.152923822402954,1.1615750789642334,0,0.0,0.0,1.3693565130233765,1.3694690465927124,1.347320318222046,1.3694878816604614,0,0.0,0.0
2021-11-05,1.1556684970855713,1.1564704179763794,1.151410460472107,1.1555349826812744,0,0.0,0.0,1.3509496450424194,1.3509862422943115,1.342588186264038,1.3508602380752563,0,0.0,0.0
2021-11-08,1.1568450927734375,1.1595547199249268,1.1551746129989624,1.1568851470947266,0,0.0,0.0,1.3489633798599243,1.3579760789871216,1.345188856124878,1.349127173423767,0,0.0,0.0
2021-11-09,1.1588693857192993,1.1609008312225342,1.157019019126892,1.159151554107666,0,0.0,0.0,1.35637366771698,1.360544204711914,1.352630853652954,1.3564507961273193,0,0.0,0.0
2021-11-10,1.159366488456726,1.1598236560821533,1.1513441801071167,1.1595547199249268,0,0.0,0.0,1.35609769821167,1.3566679954528809,1.3468376398086548,1.3560001850128174,0,0.0,0.0
2021-11-11,1.1485671997070312,1.1491611003875732,1.1454885005950928,1.148593544960022,0,0.0,0.0,1.3412736654281616,1.343273639678955,1.3370234966278076,1.3412736654281616,0,0.0,0.0
2021-11-12,1.1447803974151611,1.1459873914718628,1.1434059143066406,1.145081877708435,0,0.0,0.0,1.3367197513580322,1.3422818183898926,1.33539879322052,1.3366482257843018,0,0.0,0.0
2021-11-15,1.1442302465438843,1.1464208364486694,1.1416958570480347,1.144164800643921,0,0.0,0.0,1.341687560081482,1.3449536561965942,1.3403927087783813,1.341705560684204,0,0.0,0.0
2021-11-16,1.1367381811141968,1.1387006044387817,1.1330673694610596,1.1366478204727173,0,0.0,0.0,1.3410937786102295,1.3473457098007202,1.3410937786102295,1.3408420085906982,0,0.0,0.0
2021-11-17,1.1316184997558594,1.1334000825881958,1.127052664756775,1.1321182250976562,0,0.0,0.0,1.342426061630249,1.349017858505249,1.3402670621871948,1.3424620628356934,0,0.0,0.0
2021-11-18,1.1318106651306152,1.1359764337539673,1.1315033435821533,1.1321182250976562,0,0.0,0.0,1.3489633798599243,1.3513896465301514,1.3465402126312256,1.34916353225708,0,0.0,0.0
2021-11-19,1.1370097398757935,1.1370097398757935,1.1252391338348389,1.1368415355682373,0,0.0,0.0,1.349837303161621,1.3509862422943115,1.3408420085906982,1.3499648571014404,0,0.0,0.0
2021-11-22,1.1275737285614014,1.1290504932403564,1.123822808265686,1.1275737285614014,0,0.0,0.0,1.343360185623169,1.3449898958206177,1.3392258882522583,1.3434540033340454,0,0.0,0.0
2021-11-23,1.1243535280227661,1.1273448467254639,1.12271249294281,1.12421452999115,0,0.0,0.0,1.3397642374038696,1.3408420085906982,1.3344186544418335,1.3397642374038696,0,0.0,0.0
2021-11-24,1.1243914365768433,1.1254544258117676,1.1187809705734253,1.1244926452636719,0,0.0,0.0,1.3375779390335083,1.3389748334884644,1.332480549812317,1.337595820426941,0,0.0,0.0
2021-11-25,1.1206992864608765,1.1230907440185547,1.1203980445861816,1.1202975511550903,0,0.0,0.0,1.3331022262573242,1.3353006839752197,1.330654263496399,1.333066701889038,0,0.0,0.0
2021-11-26,1.1209003925323486,1.1322002410888672,1.1207997798919678,1.1209630966186523,0,0.0,0.0,1.3313452005386353,1.3348461389541626,1.3280565738677979,1.331416130065918,0,0.0,0.0
2021-11-29,1.1291142702102661,1.12980055809021,1.125885248184204,1.1293182373046875,0,0.0,0.0,1.3339558839797974,1.3363088369369507,1.3290272951126099,1.334098219871521,0,0.0,0.0
2021-11-30,1.1293565034866333,1.1381744146347046,1.1246063709259033,1.1293437480926514,0,0.0,0.0,1.3316643238067627,1.3369340896606445,1.3206201791763306,1.3315047025680542,0,0.0,0.0
2021-12-01,1.1330032348632812,1.1358473300933838,1.1304160356521606,1.1330289840698242,0,0.0,0.0,1.3295927047729492,1.3351134061813354,1.3277214765548706,1.3295927047729492,0,0.0,0.0
2021-12-02,1.1319644451141357,1.1348161697387695,1.1301862001419067,1.1319515705108643,0,0.0,0.0,1.3279330730438232,1.3332622051239014,1.3272457122802734,1.3280000686645508,0,0.0,0.0
2021-12-03,1.130684494972229,1.1331830024719238,1.1267352104187012,1.1306205987930298,0,0.0,0.0,1.3300702571868896,1.3308136463165283,1.321143627166748,1.3299994468688965,0,0.0,0.0
2021-12-06,1.1302627325057983,1.1310003995895386,1.1269001960754395,1.1304799318313599,0,0.0,0.0,1.323293924331665,1.3285505771636963,1.322383999824524,1.3237318992614746,0,0.0,0.0
2021-12-07,1.1284515857696533,1.1299434900283813,1.1231285333633423,1.128668189048767,0,0.0,0.0,1.3264182806015015,1.3289742469787598,1.3210563659667969,1.326435923576355,0,0.0,0.0
2021-12-08,1.1273066997528076,1.1339025497436523,1.12696373462677,1.1276500225067139,0,0.0,0.0,1.3248542547225952,1.326259970664978,1.3174710273742676,1.3246086835861206,0,0.0,0.0
2021-12-09,1.1344043016433716,1.1345586776733398,1.1279425621032715,1.1345586776733398,0,0.0,0.0,1.3210039138793945,1.3217023611068726,1.317627191543579,1.3210039138793945,0,0.0,0.0
2021-12-10,1.129407525062561,1.1322592496871948,1.1267352104187012,1.1293309926986694,0,0.0,0.0,1.3224889039993286,1.3271048069000244,1.319087266921997,1.3224014043807983,0,0.0,0.0
2021-12-13,1.1311193704605103,1.1316057443618774,1.126354455947876,1.131183385848999,0,0.0,0.0,1.3258028030395508,1.3268758058547974,1.3222440481185913,1.3257148265838623,0,0.0,0.0
2021-12-14,1.1283371448516846,1.13275945186615,1.1266590356826782,1.1285407543182373,0,0.0,0.0,1.3213355541229248,1.325556755065918,1.319087266921997,1.3213530778884888,0,0.0,0.0
2021-12-15,1.1258726119995117,1.1278001070022583,1.1249226331710815,1.1261261701583862,0,0.0,0.0,1.3231364488601685,1.328285813331604,1.3208119869232178,1.323050618171692,0,0.0,0.0
2021-12-16,1.1293054819107056,1.1363636255264282,1.1282098293304443,1.1290758848190308,0,0.0,0.0,1.326400637626648,1.337327480316162,1.324310302734375,1.3263126611709595,0,0.0,0.0
2021-12-17,1.1335426568984985,1.13490629196167,1.1268366575241089,1.1334141492843628,0,0.0,0.0,1.3324273824691772,1.3340448141098022,1.3257676362991333,1.3323739767074585,0,0.0,0.0
2021-12-20,1.1242523193359375,1.130454421043396,1.1237343549728394,1.1243535280227661,0,0.0,0.0,1.3229963779449463,1.3243454694747925,1.317401647567749,1.3229438066482544,0,0.0,0.0
2021-12-21,1.1276754140853882,1.1303266286849976,1.1261768341064453,1.1277517080307007,0,0.0,0.0,1.3209865093231201,1.326119303703308,1.3199751377105713,1.3210004568099976,0,0.0,0.0
2021-12-22,1.1290504932403564,1.134199619293213,1.1265320777893066,1.128757357597351,0,0.0,0.0,1.3269991874694824,1.3362374305725098,1.3241350650787354,1.3269639015197754,0,0.0,0.0
2021-12-23,1.1330161094665527,1.1345586776733398,1.1291524171829224,1.1328877210617065,0,0.0,0.0,1.3352025747299194,1.3437248468399048,1.334507703781128,1.3352025747299194,0,0.0,0.0
2021-12-24,1.1324644088745117,1.134429931640625,1.1308379173278809,1.132733702659607,0,0.0,0.0,1.3409138917922974,1.342570185661316,1.3394052982330322,1.3406623601913452,0,0.0,0.0
2021-12-27,1.132387399673462,1.1335002183914185,1.1304160356521606,1.1324259042739868,0,0.0,0.0,1.3405202627182007,1.3440697193145752,1.3392258882522583,1.3404303789138794,0,0.0,0.0
2021-12-28,1.1329776048660278,1.1336004734039307,1.1290377378463745,1.1330032348632812,0,0.0,0.0,1.3444474935531616,1.3462574481964111,1.3418315649032593,1.344266653060913,0,0.0,0.0
2021-12-29,1.1313369274139404,1.137000560760498,1.1275355815887451,1.1314777135849,0,0.0,0.0,1.3433998823165894,1.3499284982681274,1.3409138917922974,1.3433277606964111,0,0.0,0.0
2021-12-30,1.1359764337539673,1.1359764337539673,1.1300712823867798,1.1360150575637817,0,0.0,0.0,1.3497644662857056,1.352155327796936,1.345532774925232,1.349879264831543,0,0.0,0.0
2021-12-31,1.1323232650756836,1.1379153728485107,1.1305055618286133,1.132502794265747,0,0.0,0.0,1.349892020225525,1.3548483848571777,1.3467469215393066,1.349837303161621,0,0.0,0.0
2022-01-03,1.1373846530914307,1.1375917196273804,1.1285407543182373,1.1373459100723267,0,0.0,0.0,1.3522284030914307,1.353179931640625,1.343273639678955,1.3522284030914307,0,0.0,0.0
2022-01-04,1.1301988363265991,1.1323001384735107,1.1273448467254639,1.1302244663238525,0,0.0,0.0,1.3482794761657715,1.3556748628616333,1.3460761308670044,1.3483266830444336,0,0.0,0.0
2022-01-05,1.1285407543182373,1.1345586776733398,1.1277644634246826,1.1283625364303589,0,0.0,0.0,1.353051781654358,1.3573309183120728,1.3522651195526123,1.353143334388733,0,0.0,0.0
2022-01-06,1.1312217712402344,1.1330673694610596,1.1285535097122192,1.1313496828079224,0,0.0,0.0,1.355546236038208,1.3557482957839966,1.3491089344024658,1.3555645942687988,0,0.0,0.0
2022-01-07,1.129586100578308,1.1359764337539673,1.1290504932403564,1.1296881437301636,0,0.0,0.0,1.3533997535705566,1.3583449125289917,1.3529419898986816,1.353363037109375,0,0.0,0.0
2022-01-10,1.135344386100769,1.1359764337539673,1.1288337707519531,1.1353960037231445,0,0.0,0.0,1.3590834140777588,1.3601926565170288,1.353417992591858,1.3592311143875122,0,0.0,0.0
2022-01-11,1.1332728862762451,1.136899709701538,1.1315544843673706,1.1330417394638062,0,0.0,0.0,1.3581697940826416,1.362416386604309,1.3562816381454468,1.3580313920974731,0,0.0,0.0
2022-01-12,1.1370097398757935,1.1433000564575195,1.1355764865875244,1.1366478204727173,0,0.0,0.0,1.3634008169174194,1.3699380159378052,1.3622123003005981,1.3633265495300293,0,0.0,0.0
2022-01-13,1.1439814567565918,1.1479079723358154,1.1436413526535034,1.144164800643921,0,0.0,0.0,1.3706891536712646,1.374948501586914,1.3705576658248901,1.3709993362426758,0,0.0,0.0
2022-01-14,1.14565908908844,1.148369312286377,1.1410053968429565,1.1457115411758423,0,0.0,0.0,1.371290683746338,1.374192714691162,1.3667699098587036,1.3713659048080444,0,0.0,0.0
2022-01-17,1.1412137746810913,1.143458366394043,1.1393154859542847,1.1410704851150513,0,0.0,0.0,1.367353081703186,1.3688992261886597,1.3638657331466675,1.367353081703186,0,0.0,0.0
2022-01-18,1.141291856765747,1.1423349380493164,1.1329647302627563,1.1410574913024902,0,0.0,0.0,1.364800214767456,1.3661202192306519,1.3576257228851318,1.364800214767456,0,0.0,0.0
2022-01-19,1.1330032348632812,1.1356796026229858,1.1319515705108643,1.1329647302627563,0,0.0,0.0,1.3600815534591675,1.36481511592865,1.3589357137680054,1.3600261211395264,0,0.0,0.0
2022-01-20,1.134352684020996,1.136893391609192,1.1330161094665527,1.1343399286270142,0,0.0,0.0,1.360951542854309,1.3661575317382812,1.3601555824279785,1.3608589172363281,0,0.0,0.0
2022-01-21,1.1315417289733887,1.1361054182052612,1.1302244663238525,1.1313753128051758,0,0.0,0.0,1.3600261211395264,1.3603591918945312,1.3547565937042236,1.359767198562622,0,0.0,0.0
2022-01-24,1.1340954303741455,1.1340954303741455,1.1291396617889404,1.1341469287872314,0,0.0,0.0,1.3554911613464355,1.3566679954528809,1.3443028926849365,1.3555830717086792,0,0.0,0.0
2022-01-25,1.132387399673462,1.132502794265747,1.1266844272613525,1.1324130296707153,0,0.0,0.0,1.348981499671936,1.3500559329986572,1.343706727027893,1.3489269018173218,0,0.0,0.0
2022-01-26,1.130352258682251,1.1313496828079224,1.1272051334381104,1.130454421043396,0,0.0,0.0,1.3510409593582153,1.3524478673934937,1.3494184017181396,1.3510775566101074,0,0.0,0.0
2022-01-27,1.1242270469665527,1.12447988986969,1.1133501529693604,1.1243535280227661,0,0.0,0.0,1.34678316116333,1.34678316116333,1.3360588550567627,1.3468012809753418,0,0.0,0.0
2022-01-28,1.1146159172058105,1.1170064210891724,1.1123347282409668,1.1147029399871826,0,0.0,0.0,1.338849425315857,1.3432012796401978,1.3365589380264282,1.3388315439224243,0,0.0,0.0
2022-01-31,1.115138053894043,1.121692419052124,1.114504098892212,1.1152374744415283,0,0.0,0.0,1.3402130603790283,1.3454241752624512,1.3395309448242188,1.3403388261795044,0,0.0,0.0
2022-02-01,1.12291419506073,1.1279042959213257,1.1222084760665894,1.12296462059021,0,0.0,0.0,1.344266653060913,1.3514060974121094,1.3435803651809692,1.3445378541946411,0,0.0,0.0
2022-02-02,1.1273066997528076,1.132939100265503,1.126697063446045,1.1273956298828125,0,0.0,0.0,1.3523930311203003,1.3584926128387451,1.3517167568206787,1.352539300918579,0,0.0,0.0
2022-02-03,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0,0.0,0.0,1.3564472198486328,1.3625463247299194,1.3539128303527832,1.3565024137496948,0,0.0,0.0
2022-02-04,1.1435105800628662,1.148369312286377,1.1413440704345703,1.14357590675354,0,0.0,0.0,1.359619379043579,1.361655831336975,1.3508037328720093,1.359841227531433,0,0.0,0.0
2022-02-07,1.1454622745513916,1.1460003852844238,1.1416698694229126,1.145514726638794,0,0.0,0.0,1.353363037109375,1.3550318479537964,1.3491816520690918,1.3533447980880737,0,0.0,0.0
2022-02-08,1.144086241722107,1.145081877708435,1.1397050619125366,1.1442956924438477,0,0.0,0.0,1.3538395166397095,1.3566679954528809,1.3509862422943115,1.353780746459961,0,0.0,0.0
2022-02-09,1.1421130895614624,1.1447004079818726,1.1403288841247559,1.142126202583313,0,0.0,0.0,1.3548115491867065,1.3588248491287231,1.3538211584091187,1.3547565937042236,0,0.0,0.0
2022-02-10,1.142126202583313,1.1494252681732178,1.1380836963653564,1.142152190208435,0,0.0,0.0,1.3533997535705566,1.3643310070037842,1.352539300918579,1.3533265590667725,0,0.0,0.0
2022-02-11,1.1411746740341187,1.1419005393981934,1.1371259689331055,1.1415525674819946,0,0.0,0.0,1.354976773262024,1.360877513885498,1.3515340089797974,1.3551788330078125,0,0.0,0.0
2022-02-14,1.1365832090377808,1.136893391609192,1.1292799711227417,1.1365057229995728,0,0.0,0.0,1.3570178747177124,1.3572204113006592,1.349582314491272,1.3569625616073608,0,0.0,0.0
2022-02-15,1.1306078433990479,1.1368803977966309,1.1305822134017944,1.1306334733963013,0,0.0,0.0,1.3533265590667725,1.3566864728927612,1.349017858505249,1.3532898426055908,0,0.0,0.0
2022-02-16,1.135563611984253,1.1393154859542847,1.1345458030700684,1.1356796026229858,0,0.0,0.0,1.3541145324707031,1.358991026878357,1.3539128303527832,1.3541145324707031,0,0.0,0.0
2022-02-17,1.1373329162597656,1.1386927366256714,1.13275945186615,1.1375269889831543,0,0.0,0.0,1.3582342863082886,1.3636425733566284,1.3558034896850586,1.3584926128387451,0,0.0,0.0
2022-02-18,1.1363893747329712,1.137669324874878,1.131580114364624,1.1366478204727173,0,0.0,0.0,1.3615444898605347,1.3640704154968262,1.3574415445327759,1.3618782758712769,0,0.0,0.0
2022-02-21,1.131733775138855,1.1385631561279297,1.1314136981964111,1.131721019744873,0,0.0,0.0,1.3591794967651367,1.3638285398483276,1.3587141036987305,1.359342098236084,0,0.0,0.0
2022-02-22,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0,0.0,0.0,1.3595268726348877,1.360544204711914,1.3540045022964478,1.3596007823944092,0,0.0,0.0
2022-02-23,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0,0.0,0.0,1.3590834140777588,1.361952543258667,1.354921817779541,1.3589357137680054,0,0.0,0.0
2022-02-24,1.1305949687957764,1.1305949687957764,1.1110494136810303,1.1305694580078125,0,0.0,0.0,1.3544628620147705,1.3547382354736328,1.3275980949401855,1.3545730113983154,0,0.0,0.0
2022-02-25,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0,0.0,0.0,1.3372201919555664,1.3439054489135742,1.3368983268737793,1.337327480316162,0,0.0,0.0
2022-02-28,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0,0.0,0.0,1.337005615234375,1.343111276626587,1.3342584371566772,1.337327480316162,0,0.0,0.0
2022-03-01,1.1214659214019775,1.1232168674468994,1.1102105379104614,1.1215918064117432,0,0.0,0.0,1.3422818183898926,1.3437248468399048,1.3312033414840698,1.3422818183898926,0,0.0,0.0
2022-03-02,1.1131023168563843,1.1141936779022217,1.1058521270751953,1.1132758855819702,0,0.0,0.0,1.3333333730697632,1.337095022201538,1.327404260635376,1.3335111141204834,0,0.0,0.0
2022-03-03,1.1113580465316772,1.111605167388916,1.1039842367172241,1.1112345457077026,0,0.0,0.0,1.3397282361984253,1.341795563697815,1.3320368528366089,1.33969247341156,0,0.0,0.0
2022-03-04,1.1069294214248657,1.1069294214248657,1.0890042781829834,1.1066844463348389,0,0.0,0.0,1.335131287574768,1.335131287574768,1.320533037185669,1.3350956439971924,0,0.0,0.0
2022-03-07,1.087393879890442,1.0930753946304321,1.0808590650558472,1.087453007698059,0,0.0,0.0,1.3212482929229736,1.3225939273834229,1.3103927373886108,1.3212482929229736,0,0.0,0.0
2022-03-08,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0,0.0,0.0,1.3114066123962402,1.3142850399017334,1.3083696365356445,1.3112295866012573,0,0.0,0.0
2022-03-09,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0,0.0,0.0,1.3102554082870483,1.318235158920288,1.3099292516708374,1.3099292516708374,0,0.0,0.0
2022-03-10,1.1073338985443115,1.1116174459457397,1.0982131958007812,1.107382893562317,0,0.0,0.0,1.3188437223434448,1.3194701671600342,1.3107362985610962,1.3185653686523438,0,0.0,0.0
2022-03-11,1.1012123823165894,1.104191541671753,1.0934697389602661,1.1013944149017334,0,0.0,0.0,1.3103067874908447,1.3124909400939941,1.3052444458007812,1.3103240728378296,0,0.0,0.0
2022-03-14,1.0932546854019165,1.0986958742141724,1.0902509689331055,1.093206763267517,0,0.0,0.0,1.304955005645752,1.3078734874725342,1.3010499477386475,1.3050298690795898,0,0.0,0.0
2022-03-15,1.094534993171692,1.1018311977386475,1.093948245048523,1.0943193435668945,0,0.0,0.0,1.3010838031768799,1.308866262435913,1.3001364469528198,1.3011853694915771,0,0.0,0.0
2022-03-16,1.0967316627502441,1.1038745641708374,1.0955781936645508,1.0969363451004028,0,0.0,0.0,1.3045003414154053,1.3114409446716309,1.3036619424819946,1.304648518562317,0,0.0,0.0
2022-03-17,1.102244257926941,1.1110494136810303,1.1021226644515991,1.1021955013275146,0,0.0,0.0,1.314077615737915,1.3211086988449097,1.3089518547058105,1.3141123056411743,0,0.0,0.0
2022-03-18,1.1098902225494385,1.1117905378341675,1.1005337238311768,1.1099518537521362,0,0.0,0.0,1.3160492181777954,1.31816565990448,1.3112002611160278,1.3160406351089478,0,0.0,0.0
2022-03-21,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,0,0.0,0.0,1.3160665035247803,1.3209865093231201,1.3128355741500854,1.3160839080810547,0,0.0,0.0
2022-03-22,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,0,0.0,0.0,1.3167943954467773,1.3272457122802734,1.3120949268341064,1.3168290853500366,0,0.0,0.0
2022-03-23,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,0,0.0,0.0,1.3269639015197754,1.3298933506011963,1.317627191543579,1.3266470432281494,0,0.0,0.0
2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0,0.0,0.0,1.3206549882888794,1.3214752674102783,1.3157894611358643,1.3206027746200562,0,0.0,0.0
2022-03-25,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,0,0.0,0.0,1.319591999053955,1.322558879852295,1.3161704540252686,1.3195745944976807,0,0.0,0.0
2022-03-28,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0,0.0,0.0,1.3176966905593872,1.3178876638412476,1.3068649768829346,1.317627191543579,0,0.0,0.0
2022-03-29,1.0993843078613281,1.1136353015899658,1.097044587135315,1.0993843078613281,0,0.0,0.0,1.3099979162216187,1.3159279823303223,1.3052273988723755,1.3103584051132202,0,0.0,0.0
2022-03-30,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0,0.0,0.0,1.3092947006225586,1.318061351776123,1.3091576099395752,1.3093804121017456,0,0.0,0.0
2022-03-31,1.1161835193634033,1.1183055639266968,1.1074001789093018,1.1161835193634033,0,0.0,0.0,1.313680648803711,1.3170892000198364,1.3109596967697144,1.3138878345489502,0,0.0,0.0
2022-04-01,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0,0.0,0.0,1.314578652381897,1.3146132230758667,1.308866262435913,1.314699649810791,0,0.0,0.0
2022-04-04,1.1047282218933105,1.1057054996490479,1.0980926752090454,1.1047282218933105,0,0.0,0.0,1.3105130195617676,1.313628911972046,1.3095176219940186,1.3103755712509155,0,0.0,0.0
2022-04-05,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,0,0.0,0.0,1.3113033771514893,1.3166903257369995,1.3100494146347046,1.3114582300186157,0,0.0,0.0
2022-04-06,1.090643286705017,1.0937448740005493,1.0875712633132935,1.090643286705017,0,0.0,0.0,1.3076339960098267,1.3106846809387207,1.304665446281433,1.3077365159988403,0,0.0,0.0
2022-04-07,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,0,0.0,0.0,1.307172417640686,1.3106675148010254,1.3055000305175781,1.307206630706787,0,0.0,0.0
2022-04-08,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,0,0.0,0.0,1.3068649768829346,1.3078734874725342,1.298482060432434,1.3069332838058472,0,0.0,0.0
2022-04-11,1.0884946584701538,1.0932785272598267,1.0874648094177246,1.0884946584701538,0,0.0,0.0,1.3029484748840332,1.3057557344436646,1.2989881038665771,1.303220272064209,0,0.0,0.0
2022-04-12,1.0877959728240967,1.0903936624526978,1.0851871967315674,1.0877959728240967,0,0.0,0.0,1.3023545742034912,1.3053637742996216,1.2996971607208252,1.3024225234985352,0,0.0,0.0
2022-04-13,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,0,0.0,0.0,1.300349473953247,1.3071553707122803,1.2974375486373901,1.3002548217773438,0,0.0,0.0
2022-04-14,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,0,0.0,0.0,1.3122154474258423,1.3147515058517456,1.3038150072097778,1.312026023864746,0,0.0,0.0
2022-04-15,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,0,0.0,0.0,1.306165099143982,1.3076680898666382,1.3052785396575928,1.3070015907287598,0,0.0,0.0
2022-04-18,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,0,0.0,0.0,1.3057729005813599,1.3057729005813599,1.3007960319519043,1.3057557344436646,0,0.0,0.0
2022-04-19,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,0,0.0,0.0,1.3007622957229614,1.3039849996566772,1.2983304262161255,1.3009822368621826,0,0.0,0.0
2022-04-20,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,0,0.0,0.0,1.301574945449829,1.3066771030426025,1.2997984886169434,1.301371693611145,0,0.0,0.0
